BaseFreq,RunFreq,AdjFreq,I,P,Var1,Var2,Var3,Var4,Var5
1900,1900,0,169,-114,-114,2,23,23,0,
1900,1900,0,154,-105,-105,3,23,23,0,
1900,1900,0,116,-30,-39,4,23,23,0,
1900,1900,0,297,242,206,5,23,23,0,
1900,1900,0,354,419,396,6,23,23,0,
1900,1900,0,275,380,387,7,23,23,0,
1900,1900,0,209,278,275,8,23,23,0,
1900,1900,0,151,172,169,9,23,23,0,
1900,1900,0,151,172,169,9,23,23,0,
1900,1900,0,119,52,50,10,23,23,0,
1900,1900,0,123,-14,-14,11,23,23,0,
1900,1900,0,128,33,33,12,23,23,0,
1900,1900,0,282,255,254,13,23,23,0,
1900,1900,0,349,424,424,14,23,23,0,
1900,1900,0,331,437,436,15,23,23,0,
1900,1900,0,321,429,429,16,23,23,0,
1900,1900,0,308,407,405,17,23,23,0,
1900,1900,0,289,379,377,18,23,23,0,
1900,1900,0,269,351,349,19,23,23,0,
1900,1900,0,216,282,281,20,23,23,0,
1900,1900,0,145,166,165,21,23,23,0,
1900,1900,0,123,31,30,22,23,23,0,
1900,1900,0,134,-29,-30,0,23,23,0,
1900,1900,0,153,-79,-79,1,23,23,0,
1900,1900,0,171,-115,-114,2,23,23,0,
1900,1900,0,157,-110,-105,3,23,23,0,
1900,1900,0,127,-64,-30,4,23,23,0,
1900,1900,0,181,97,242,5,23,23,0,
1900,1900,0,181,97,242,5,23,23,0,
1900,1900,0,350,378,419,6,23,23,0,
1900,1900,0,266,364,380,7,23,23,0,
1900,1900,0,222,286,278,8,23,23,0,
1900,1900,0,146,169,172,9,23,23,0,
1900,1900,0,120,52,52,10,23,23,0,
1900,1900,0,124,-12,-14,11,23,23,0,
1900,1900,0,129,37,33,12,23,23,0,
1900,1900,0,281,255,255,13,23,23,0,
1900,1900,0,351,425,424,14,23,23,0,
1900,1900,0,330,436,437,15,23,23,0,
1900,1900,0,324,429,429,16,23,23,0,
1900,1900,0,308,407,407,17,23,23,0,
1900,1900,0,288,378,379,18,23,23,0,
1900,1900,0,267,349,351,19,23,23,0,
1900,1900,0,216,281,282,20,23,23,0,
1900,1900,0,145,166,166,21,23,23,0,
1900,1900,0,123,31,31,22,23,23,0,
1900,1900,0,134,-29,-29,0,23,23,0,
1900,1900,0,134,-29,-29,0,23,23,0,
1900,1900,0,155,-80,-79,1,23,23,0,
1900,1900,0,169,-113,-115,2,23,23,0,
1900,1900,0,152,-104,-110,3,23,23,0,
1900,1900,0,117,-21,-64,4,23,23,0,
1900,1900,0,305,261,97,5,23,23,0,
1900,1900,0,359,429,378,6,23,23,0,
1900,1900,0,266,375,364,7,23,23,0,
1900,1900,0,217,283,286,8,23,23,0,
1900,1900,0,151,173,169,9,23,23,0,
1900,1900,0,120,52,52,10,23,23,0,
1900,1900,0,124,-13,-12,11,23,23,0,
1900,1900,0,127,33,37,12,23,23,0,
1900,1900,0,278,252,255,13,23,23,0,
1900,1900,0,349,424,425,14,23,23,0,
1900,1900,0,332,437,436,15,23,23,0,
1900,1900,0,322,429,429,16,23,23,0,
1900,1900,0,307,405,407,17,23,23,0,
1900,1900,0,290,379,378,18,23,23,0,
1900,1900,0,270,352,349,19,23,23,0,
1900,1900,0,270,352,349,19,23,23,0,
1900,1900,0,217,283,281,20,23,23,0,
1900,1900,0,145,166,166,21,23,23,0,
1900,1900,0,121,32,31,22,23,23,0,
1900,1900,0,133,-28,-29,0,23,23,0,
1900,1900,0,156,-80,-80,1,23,23,0,
1900,1900,0,170,-115,-113,2,23,23,0,
1900,1900,0,157,-109,-104,3,23,23,0,
1900,1900,0,121,-52,-21,4,23,23,0,
1900,1900,0,228,155,261,5,23,23,0,
1900,1900,0,302,381,429,6,23,23,0,
1900,1900,0,301,381,375,7,23,23,0,
1900,1900,0,206,283,283,8,23,23,0,
1900,1900,0,150,170,173,9,23,23,0,
1900,1900,0,120,53,52,10,23,23,0,
1900,1900,0,124,-12,-13,11,23,23,0,
1900,1900,0,128,33,33,12,23,23,0,
1900,1900,0,280,252,252,13,23,23,0,
1900,1900,0,351,424,424,14,23,23,0,
1900,1900,0,351,424,424,14,23,23,0,
1900,1900,0,334,439,437,15,23,23,0,
1900,1900,0,323,430,429,16,23,23,0,
1900,1900,0,308,407,405,17,23,23,0,
1900,1900,0,290,379,379,18,23,23,0,
1900,1900,0,270,352,352,19,23,23,0,
1900,1900,0,216,282,283,20,23,23,0,
1900,1900,0,145,166,166,21,23,23,0,
1900,1900,0,122,32,32,22,23,23,0,
1900,1900,0,133,-28,-28,0,23,23,0,
1900,1900,0,155,-79,-80,1,23,23,0,
1900,1900,0,169,-112,-115,2,23,23,0,
1900,1900,0,153,-104,-109,3,23,23,0,
1900,1900,0,115,-32,-52,4,23,23,0,
1900,1900,0,289,235,155,5,23,23,0,
1900,1900,0,349,415,381,6,23,23,0,
1900,1900,0,276,380,381,7,23,23,0,
1900,1900,0,210,279,283,8,23,23,0,
1900,1900,0,152,174,170,9,23,23,0,
1900,1900,0,119,53,53,10,23,23,0,
1900,1900,0,119,53,53,10,23,23,0,
1900,1900,0,124,-14,-12,11,23,23,0,
1900,1900,0,126,30,33,12,23,23,0,
1900,1900,0,282,250,252,13,23,23,0,
1900,1900,0,351,423,424,14,23,23,0,
1900,1900,0,333,437,439,15,23,23,0,
1900,1900,0,325,431,430,16,23,23,0,
1900,1900,0,306,406,407,17,23,23,0,
1900,1900,0,289,378,379,18,23,23,0,
1900,1900,0,271,352,352,19,23,23,0,
1900,1900,0,217,283,282,20,23,23,0,
1900,1900,0,145,168,166,21,23,23,0,
1900,1900,0,122,32,32,22,23,23,0,
1900,1900,0,132,-28,-28,0,23,23,0,
1900,1900,0,156,-80,-79,1,23,23,0,
1900,1900,0,170,-114,-112,2,23,23,0,
1900,1900,0,152,-103,-104,3,23,23,0,
1900,1900,0,117,-20,-32,4,23,23,0,
1900,1900,0,306,261,235,5,23,23,0,
1900,1900,0,361,430,415,6,23,23,0,
1900,1900,0,361,430,415,6,23,23,0,
1900,1900,0,266,375,380,7,23,23,0,
1900,1900,0,220,284,279,8,23,23,0,
1900,1900,0,152,175,174,9,23,23,0,
1900,1900,0,119,54,53,10,23,23,0,
1900,1900,0,124,-13,-14,11,23,23,0,
1900,1900,0,126,31,30,12,23,23,0,
1900,1900,0,279,250,250,13,23,23,0,
1900,1900,0,349,423,423,14,23,23,0,
1900,1900,0,330,435,437,15,23,23,0,
1900,1900,0,324,429,431,16,23,23,0,
1900,1900,0,308,407,406,17,23,23,0,
1900,1900,0,290,380,378,18,23,23,0,
1900,1900,0,269,351,352,19,23,23,0,
1900,1900,0,216,282,283,20,23,23,0,
1900,1900,0,146,168,168,21,23,23,0,
1900,1900,0,122,34,32,22,23,23,0,
1900,1900,0,131,-27,-28,0,23,23,0,
1900,1900,0,155,-79,-80,1,23,23,0,
1900,1900,0,155,-79,-80,1,23,23,0,
1900,1900,0,170,-114,-114,2,23,23,0,
1900,1900,0,156,-107,-103,3,23,23,0,
1900,1900,0,119,-47,-20,4,23,23,0,
1900,1900,0,247,178,261,5,23,23,0,
1900,1900,0,305,387,430,6,23,23,0,
1900,1900,0,307,390,375,7,23,23,0,
1900,1900,0,199,279,284,8,23,23,0,
1900,1900,0,153,173,175,9,23,23,0,
1900,1900,0,121,55,54,10,23,23,0,
1900,1900,0,124,-13,-13,11,23,23,0,
1900,1900,0,125,29,31,12,23,23,0,
1900,1900,0,278,246,250,13,23,23,0,
1900,1900,0,351,423,423,14,23,23,0,
1900,1900,0,333,439,435,15,23,23,0,
1900,1900,0,322,430,429,16,23,23,0,
1900,1900,0,306,406,407,17,23,23,0,
1900,1900,0,291,380,380,18,23,23,0,
1900,1900,0,272,354,351,19,23,23,0,
1900,1900,0,217,285,282,20,23,23,0,
1900,1900,0,217,285,282,20,23,23,0,
1900,1900,0,146,169,168,21,23,23,0,
1900,1900,0,122,34,34,22,23,23,0,
1900,1900,0,132,-27,-27,0,23,23,0,
1900,1900,0,156,-79,-79,1,23,23,0,
1900,1900,0,170,-114,-114,2,23,23,0,
1900,1900,0,154,-106,-107,3,23,23,0,
1900,1900,0,118,-39,-47,4,23,23,0,
1900,1900,0,269,208,178,5,23,23,0,
1900,1900,0,327,399,387,6,23,23,0,
1900,1900,0,292,387,390,7,23,23,0,
1900,1900,0,203,279,279,8,23,23,0,
1900,1900,0,153,174,173,9,23,23,0,
1900,1900,0,119,54,55,10,23,23,0,
1900,1900,0,125,-14,-13,11,23,23,0,
1900,1900,0,124,28,29,12,23,23,0,
1900,1900,0,274,245,246,13,23,23,0,
1900,1900,0,352,423,423,14,23,23,0,
1900,1900,0,332,437,439,15,23,23,0,
1900,1900,0,332,437,439,15,23,23,0,
1900,1900,0,322,429,430,16,23,23,0,
1900,1900,0,306,406,406,17,23,23,0,
1900,1900,0,291,380,380,18,23,23,0,
1900,1900,0,272,353,354,19,23,23,0,
1900,1900,0,217,284,285,20,23,23,0,
1900,1900,0,145,168,169,21,23,23,0,
1900,1900,0,121,34,34,22,23,23,0,
1900,1900,0,132,-27,-27,0,23,23,0,
1900,1900,0,155,-79,-79,1,23,23,0,
1900,1900,0,170,-114,-114,2,23,23,0,
1900,1900,0,155,-106,-106,3,23,23,0,
1900,1900,0,118,-39,-39,4,23,23,0,
1900,1900,0,275,214,208,5,23,23,0,
1900,1900,0,335,405,399,6,23,23,0,
1900,1900,0,289,386,387,7,23,23,0,
1900,1900,0,207,280,279,8,23,23,0,
1900,1900,0,154,176,174,9,23,23,0,
1900,1900,0,119,56,54,10,23,23,0,
1900,1900,0,119,56,54,10,23,23,0,
1900,1900,0,124,-14,-14,11,23,23,0,
1900,1900,0,123,26,28,12,23,23,0,
1900,1900,0,277,244,245,13,23,23,0,
1900,1900,0,348,419,423,14,23,23,0,
1900,1900,0,333,436,437,15,23,23,0,
1900,1900,0,324,431,429,16,23,23,0,
1900,1900,0,305,406,406,17,23,23,0,
1900,1900,0,289,378,380,18,23,23,0,
1900,1900,0,271,353,353,19,23,23,0,
1900,1900,0,217,284,284,20,23,23,0,
1900,1900,0,147,170,168,21,23,23,0,
1900,1900,0,122,35,34,22,23,23,0,
1900,1900,0,132,-26,-27,0,23,23,0,
1900,1900,0,156,-79,-79,1,23,23,0,
1900,1900,0,170,-113,-114,2,23,23,0,
1900,1900,0,156,-108,-106,3,23,23,0,
1900,1900,0,120,-48,-39,4,23,23,0,
1900,1900,0,248,180,214,5,23,23,0,
1900,1900,0,307,387,405,6,23,23,0,
1900,1900,0,307,387,405,6,23,23,0,
1900,1900,0,304,389,386,7,23,23,0,
1900,1900,0,201,280,280,8,23,23,0,
1900,1900,0,154,175,176,9,23,23,0,
1900,1900,0,120,56,56,10,23,23,0,
1900,1900,0,125,-13,-14,11,23,23,0,
1900,1900,0,124,26,26,12,23,23,0,
1900,1900,0,277,245,244,13,23,23,0,
1900,1900,0,353,423,419,14,23,23,0,
1900,1900,0,334,438,436,15,23,23,0,
1900,1900,0,325,431,431,16,23,23,0,
1900,1900,0,307,406,406,17,23,23,0,
1900,1900,0,291,381,378,18,23,23,0,
1900,1900,0,270,353,353,19,23,23,0,
1900,1900,0,216,283,284,20,23,23,0,
1900,1900,0,147,170,170,21,23,23,0,
1900,1900,0,122,35,35,22,23,23,0,
1900,1900,0,132,-26,-26,0,23,23,0,
1900,1900,0,157,-80,-79,1,23,23,0,
1900,1900,0,157,-80,-79,1,23,23,0,
1900,1900,0,169,-114,-113,2,23,23,0,
1900,1900,0,153,-105,-108,3,23,23,0,
1900,1900,0,116,-32,-48,4,23,23,0,
1900,1900,0,286,231,180,5,23,23,0,
1900,1900,0,344,413,387,6,23,23,0,
1900,1900,0,281,383,389,7,23,23,0,
1900,1900,0,208,281,280,8,23,23,0,
1900,1900,0,155,178,175,9,23,23,0,
1900,1900,0,120,56,56,10,23,23,0,
1900,1900,0,124,-13,-13,11,23,23,0,
1900,1900,0,124,26,26,12,23,23,0,
1900,1900,0,275,244,245,13,23,23,0,
1900,1900,0,350,420,423,14,23,23,0,
1900,1900,0,334,438,438,15,23,23,0,
1900,1900,0,324,431,431,16,23,23,0,
1900,1900,0,308,407,406,17,23,23,0,
1900,1900,0,290,380,381,18,23,23,0,
1900,1900,0,271,352,353,19,23,23,0,
1900,1900,0,219,285,283,20,23,23,0,
1900,1900,0,219,285,283,20,23,23,0,
1900,1900,0,148,171,170,21,23,23,0,
1900,1900,0,120,37,35,22,23,23,0,
1900,1900,0,130,-26,-26,0,23,23,0,
1900,1900,0,156,-79,-80,1,23,23,0,
1900,1900,0,170,-114,-114,2,23,23,0,
1900,1900,0,157,-109,-105,3,23,23,0,
1900,1900,0,120,-46,-32,4,23,23,0,
1900,1900,0,260,192,231,5,23,23,0,
1900,1900,0,319,394,413,6,23,23,0,
1900,1900,0,296,387,383,7,23,23,0,
1900,1900,0,205,281,281,8,23,23,0,
1900,1900,0,157,178,178,9,23,23,0,
1900,1900,0,121,56,56,10,23,23,0,
1900,1900,0,124,-12,-13,11,23,23,0,
1900,1900,0,124,26,26,12,23,23,0,
1900,1900,0,276,242,244,13,23,23,0,
1900,1900,0,350,420,420,14,23,23,0,
1900,1900,0,334,439,438,15,23,23,0,
1900,1900,0,334,439,438,15,23,23,0,
1900,1900,0,324,432,431,16,23,23,0,
1900,1900,0,304,406,407,17,23,23,0,
1900,1900,0,290,380,380,18,23,23,0,
1900,1900,0,273,355,352,19,23,23,0,
1900,1900,0,216,283,285,20,23,23,0,
1900,1900,0,146,170,171,21,23,23,0,
1900,1900,0,121,36,37,22,23,23,0,
1900,1900,0,131,-25,-26,0,23,23,0,
1900,1900,0,156,-79,-79,1,23,23,0,
1900,1900,0,168,-113,-114,2,23,23,0,
1900,1900,0,155,-107,-109,3,23,23,0,
1900,1900,0,118,-39,-46,4,23,23,0,
1900,1900,0,272,210,192,5,23,23,0,
1900,1900,0,333,403,394,6,23,23,0,
1900,1900,0,291,387,387,7,23,23,0,
1900,1900,0,208,282,281,8,23,23,0,
1900,1900,0,156,177,178,9,23,23,0,
1900,1900,0,120,56,56,10,23,23,0,
1900,1900,0,125,-13,-12,11,23,23,0,
1900,1900,0,125,-13,-12,11,23,23,0,
1900,1900,0,123,25,26,12,23,23,0,
1900,1900,0,277,242,242,13,23,23,0,
1900,1900,0,351,420,420,14,23,23,0,
1900,1900,0,333,436,439,15,23,23,0,
1900,1900,0,325,431,432,16,23,23,0,
1900,1900,0,308,408,406,17,23,23,0,
1900,1900,0,291,382,380,18,23,23,0,
1900,1900,0,272,356,355,19,23,23,0,
1900,1900,0,217,285,283,20,23,23,0,
1900,1900,0,147,171,170,21,23,23,0,
1900,1900,0,121,36,36,22,23,23,0,
1900,1900,0,131,-26,-25,0,23,23,0,
1900,1900,0,156,-78,-79,1,23,23,0,
1900,1900,0,169,-112,-113,2,23,23,0,
1900,1900,0,151,-102,-107,3,23,23,0,
1900,1900,0,120,-12,-39,4,23,23,0,
1900,1900,0,330,285,210,5,23,23,0,
1900,1900,0,356,433,403,6,23,23,0,
1900,1900,0,356,433,403,6,23,23,0,
1900,1900,0,265,374,387,7,23,23,0,
1900,1900,0,225,291,282,8,23,23,0,
1900,1900,0,150,176,177,9,23,23,0,
1900,1900,0,119,58,56,10,23,23,0,
1900,1900,0,125,-12,-13,11,23,23,0,
1900,1900,0,124,27,25,12,23,23,0,
1900,1900,0,273,242,242,13,23,23,0,
1900,1900,0,349,420,420,14,23,23,0,
1900,1900,0,332,436,436,15,23,23,0,
1900,1900,0,323,431,431,16,23,23,0,
1900,1900,0,306,405,408,17,23,23,0,
1900,1900,0,290,379,382,18,23,23,0,
1900,1900,0,273,355,356,19,23,23,0,
1900,1900,0,219,286,285,20,23,23,0,
1900,1900,0,148,172,171,21,23,23,0,
1900,1900,0,122,37,36,22,23,23,0,
1900,1900,0,129,-25,-26,0,23,23,0,
1900,1900,0,156,-78,-78,1,23,23,0,
1900,1900,0,171,-115,-112,2,23,23,0,
1900,1900,0,171,-115,-112,2,23,23,0,
1900,1900,0,159,-111,-102,3,23,23,0,
1900,1900,0,123,-57,-12,4,23,23,0,
1900,1900,0,222,145,285,5,23,23,0,
1900,1900,0,305,383,433,6,23,23,0,
1900,1900,0,295,379,374,7,23,23,0,
1900,1900,0,212,290,291,8,23,23,0,
1900,1900,0,151,175,176,9,23,23,0,
1900,1900,0,120,58,58,10,23,23,0,
1900,1900,0,125,-11,-12,11,23,23,0,
1900,1900,0,123,25,27,12,23,23,0,
1900,1900,0,275,241,242,13,23,23,0,
1900,1900,0,351,419,420,14,23,23,0,
1900,1900,0,329,433,436,15,23,23,0,
1900,1900,0,323,428,431,16,23,23,0,
1900,1900,0,308,408,405,17,23,23,0,
1900,1900,0,290,380,379,18,23,23,0,
1900,1900,0,271,353,355,19,23,23,0,
1900,1900,0,218,285,286,20,23,23,0,
1900,1900,0,218,285,286,20,23,23,0,
1900,1900,0,148,172,172,21,23,23,0,
1900,1900,0,121,38,37,22,23,23,0,
1900,1900,0,129,-25,-25,0,23,23,0,
1900,1900,0,156,-79,-78,1,23,23,0,
1900,1900,0,170,-114,-115,2,23,23,0,
1900,1900,0,155,-107,-111,3,23,23,0,
1900,1900,0,119,-44,-57,4,23,23,0,
1900,1900,0,256,189,145,5,23,23,0,
1900,1900,0,314,392,383,6,23,23,0,
1900,1900,0,301,390,379,7,23,23,0,
1900,1900,0,202,282,290,8,23,23,0,
1900,1900,0,156,178,175,9,23,23,0,
1900,1900,0,120,58,58,10,23,23,0,
1900,1900,0,124,-13,-11,11,23,23,0,
1900,1900,0,123,23,25,12,23,23,0,
1900,1900,0,276,238,241,13,23,23,0,
1900,1900,0,354,421,419,14,23,23,0,
1900,1900,0,334,437,433,15,23,23,0,
1900,1900,0,327,434,428,16,23,23,0,
1900,1900,0,327,434,428,16,23,23,0,
1900,1900,0,306,408,408,17,23,23,0,
1900,1900,0,292,381,380,18,23,23,0,
1900,1900,0,275,356,353,19,23,23,0,
1900,1900,0,219,286,285,20,23,23,0,
1900,1900,0,148,173,172,21,23,23,0,
1900,1900,0,121,38,38,22,23,23,0,
1900,1900,0,129,-25,-25,0,23,23,0,
1900,1900,0,156,-78,-79,1,23,23,0,
1900,1900,0,171,-113,-114,2,23,23,0,
1900,1900,0,157,-109,-107,3,23,23,0,
1900,1900,0,119,-45,-44,4,23,23,0,
1900,1900,0,257,190,189,5,23,23,0,
1900,1900,0,316,392,392,6,23,23,0,
1900,1900,0,304,393,390,7,23,23,0,
1900,1900,0,204,284,282,8,23,23,0,
1900,1900,0,157,179,178,9,23,23,0,
1900,1900,0,120,60,58,10,23,23,0,
1900,1900,0,124,-12,-13,11,23,23,0,
1900,1900,0,124,-12,-13,11,23,23,0,
1900,1900,0,122,22,23,12,23,23,0,
1900,1900,0,274,237,238,13,23,23,0,
1900,1900,0,349,416,421,14,23,23,0,
1900,1900,0,334,436,437,15,23,23,0,
1900,1900,0,321,428,434,16,23,23,0,
1900,1900,0,306,405,408,17,23,23,0,
1900,1900,0,291,381,381,18,23,23,0,
1900,1900,0,273,355,356,19,23,23,0,
1900,1900,0,219,286,286,20,23,23,0,
1900,1900,0,148,173,173,21,23,23,0,
1900,1900,0,122,38,38,22,23,23,0,
1900,1900,0,129,-24,-25,0,23,23,0,
1900,1900,0,155,-78,-78,1,23,23,0,
1900,1900,0,170,-114,-113,2,23,23,0,
1900,1900,0,159,-111,-109,3,23,23,0,
1900,1900,0,128,-65,-45,4,23,23,0,
1900,1900,0,194,110,190,5,23,23,0,
1900,1900,0,336,385,392,6,23,23,0,
1900,1900,0,274,369,393,7,23,23,0,
1900,1900,0,274,369,393,7,23,23,0,
1900,1900,0,224,296,284,8,23,23,0,
1900,1900,0,149,176,179,9,23,23,0,
1900,1900,0,119,59,60,10,23,23,0,
1900,1900,0,124,-11,-12,11,23,23,0,
1900,1900,0,124,26,22,12,23,23,0,
1900,1900,0,271,238,237,13,23,23,0,
1900,1900,0,354,420,416,14,23,23,0,
1900,1900,0,335,439,436,15,23,23,0,
1900,1900,0,323,430,428,16,23,23,0,
1900,1900,0,307,408,405,17,23,23,0,
1900,1900,0,290,381,381,18,23,23,0,
1900,1900,0,274,355,355,19,23,23,0,
1900,1900,0,220,288,286,20,23,23,0,
1900,1900,0,149,174,173,21,23,23,0,
1900,1900,0,122,38,38,22,23,23,0,
1900,1900,0,129,-25,-24,0,23,23,0,
1900,1900,0,154,-76,-78,1,23,23,0,
1900,1900,0,170,-111,-114,2,23,23,0,
1900,1900,0,170,-111,-114,2,23,23,0,
1900,1900,0,151,-101,-111,3,23,23,0,
1900,1900,0,135,13,-65,4,23,23,0,
1900,1900,0,377,339,110,5,23,23,0,
1900,1900,0,339,438,385,6,23,23,0,
1900,1900,0,271,376,369,7,23,23,0,
1900,1900,0,226,296,296,8,23,23,0,
1900,1900,0,149,177,176,9,23,23,0,
1900,1900,0,119,60,59,10,23,23,0,
1900,1900,0,124,-11,-11,11,23,23,0,
1900,1900,0,122,24,26,12,23,23,0,
1900,1900,0,271,237,238,13,23,23,0,
1900,1900,0,350,418,420,14,23,23,0,
1900,1900,0,335,438,439,15,23,23,0,
1900,1900,0,324,431,430,16,23,23,0,
1900,1900,0,308,407,408,17,23,23,0,
1900,1900,0,294,383,381,18,23,23,0,
1900,1900,0,276,359,355,19,23,23,0,
1900,1900,0,220,288,288,20,23,23,0,
1900,1900,0,149,175,174,21,23,23,0,
1900,1900,0,149,175,174,21,23,23,0,
1900,1900,0,121,39,38,22,23,23,0,
1900,1900,0,127,-24,-25,0,23,23,0,
1900,1900,0,154,-77,-76,1,23,23,0,
1900,1900,0,170,-113,-111,2,23,23,0,
1900,1900,0,161,-112,-101,3,23,23,0,
1900,1900,0,128,-65,13,4,23,23,0,
1900,1900,0,195,111,339,5,23,23,0,
1900,1900,0,335,386,438,6,23,23,0,
1900,1900,0,276,370,376,7,23,23,0,
1900,1900,0,225,296,296,8,23,23,0,
1900,1900,0,149,176,177,9,23,23,0,
1900,1900,0,120,62,60,10,23,23,0,
1900,1900,0,124,-9,-11,11,23,23,0,
1900,1900,0,123,25,24,12,23,23,0,
1900,1900,0,275,239,237,13,23,23,0,
1900,1900,0,351,418,418,14,23,23,0,
1900,1900,0,332,435,438,15,23,23,0,
1900,1900,0,323,431,431,16,23,23,0,
1900,1900,0,323,431,431,16,23,23,0,
1900,1900,0,309,410,407,17,23,23,0,
1900,1900,0,290,382,383,18,23,23,0,
1900,1900,0,273,355,359,19,23,23,0,
1900,1900,0,221,289,288,20,23,23,0,
1900,1900,0,150,176,175,21,23,23,0,
1900,1900,0,122,40,39,22,23,23,0,
1900,1900,0,128,-24,-24,0,23,23,0,
1900,1900,0,154,-76,-77,1,23,23,0,
1900,1900,0,170,-112,-113,2,23,23,0,
1900,1900,0,156,-106,-112,3,23,23,0,
1900,1900,0,117,-23,-65,4,23,23,0,
1900,1900,0,310,260,111,5,23,23,0,
1900,1900,0,357,428,386,6,23,23,0,
1900,1900,0,270,381,370,7,23,23,0,
1900,1900,0,222,290,296,8,23,23,0,
1900,1900,0,155,183,176,9,23,23,0,
1900,1900,0,120,61,62,10,23,23,0,
1900,1900,0,125,-11,-9,11,23,23,0,
1900,1900,0,122,23,25,12,23,23,0,
1900,1900,0,122,23,25,12,23,23,0,
1900,1900,0,267,233,239,13,23,23,0,
1900,1900,0,350,418,418,14,23,23,0,
1900,1900,0,333,436,435,15,23,23,0,
1900,1900,0,323,429,431,16,23,23,0,
1900,1900,0,308,406,410,17,23,23,0,
1900,1900,0,291,380,382,18,23,23,0,
1900,1900,0,275,357,355,19,23,23,0,
1900,1900,0,220,289,289,20,23,23,0,
1900,1900,0,149,176,176,21,23,23,0,
1900,1900,0,122,40,40,22,23,23,0,
1900,1900,0,128,-23,-24,0,23,23,0,
1900,1900,0,154,-76,-76,1,23,23,0,
1900,1900,0,171,-114,-112,2,23,23,0,
1900,1900,0,160,-112,-106,3,23,23,0,
1900,1900,0,124,-59,-23,4,23,23,0,
1900,1900,0,213,133,260,5,23,23,0,
1900,1900,0,312,384,428,6,23,23,0,
1900,1900,0,294,380,381,7,23,23,0,
1900,1900,0,294,380,381,7,23,23,0,
1900,1900,0,219,296,290,8,23,23,0,
1900,1900,0,151,178,183,9,23,23,0,
1900,1900,0,118,62,61,10,23,23,0,
1900,1900,0,124,-10,-11,11,23,23,0,
1900,1900,0,122,23,23,12,23,23,0,
1900,1900,0,272,234,233,13,23,23,0,
1900,1900,0,352,418,418,14,23,23,0,
1900,1900,0,333,438,436,15,23,23,0,
1900,1900,0,323,431,429,16,23,23,0,
1900,1900,0,308,409,406,17,23,23,0,
1900,1900,0,293,384,380,18,23,23,0,
1900,1900,0,276,358,357,19,23,23,0,
1900,1900,0,221,291,289,20,23,23,0,
1900,1900,0,151,178,176,21,23,23,0,
1900,1900,0,121,42,40,22,23,23,0,
1900,1900,0,127,-23,-23,0,23,23,0,
1900,1900,0,154,-76,-76,1,23,23,0,
1900,1900,0,169,-111,-114,2,23,23,0,
1900,1900,0,159,-108,-112,3,23,23,0,
1900,1900,0,159,-108,-112,3,23,23,0,
1900,1900,0,119,-46,-59,4,23,23,0,
1900,1900,0,259,192,133,5,23,23,0,
1900,1900,0,317,394,384,6,23,23,0,
1900,1900,0,304,394,380,7,23,23,0,
1900,1900,0,206,287,296,8,23,23,0,
1900,1900,0,157,182,178,9,23,23,0,
1900,1900,0,120,62,62,10,23,23,0,
1900,1900,0,125,-11,-10,11,23,23,0,
1900,1900,0,122,20,23,12,23,23,0,
1900,1900,0,268,230,234,13,23,23,0,
1900,1900,0,353,417,418,14,23,23,0,
1900,1900,0,332,435,438,15,23,23,0,
1900,1900,0,322,429,431,16,23,23,0,
1900,1900,0,307,406,409,17,23,23,0,
1900,1900,0,291,379,384,18,23,23,0,
1900,1900,0,276,357,358,19,23,23,0,
1900,1900,0,220,290,291,20,23,23,0,
1900,1900,0,150,177,178,21,23,23,0,
1900,1900,0,150,177,178,21,23,23,0,
1900,1900,0,121,41,42,22,23,23,0,
1900,1900,0,128,-23,-23,0,23,23,0,
1900,1900,0,153,-75,-76,1,23,23,0,
1900,1900,0,170,-113,-111,2,23,23,0,
1900,1900,0,161,-113,-108,3,23,23,0,
1900,1900,0,126,-62,-46,4,23,23,0,
1900,1900,0,207,124,192,5,23,23,0,
1900,1900,0,322,385,394,6,23,23,0,
1900,1900,0,286,375,394,7,23,23,0,
1900,1900,0,222,297,287,8,23,23,0,
1900,1900,0,152,179,182,9,23,23,0,
1900,1900,0,119,62,62,10,23,23,0,
1900,1900,0,124,-9,-11,11,23,23,0,
1900,1900,0,122,23,20,12,23,23,0,
1900,1900,0,271,234,230,13,23,23,0,
1900,1900,0,351,416,417,14,23,23,0,
1900,1900,0,337,438,435,15,23,23,0,
1900,1900,0,325,432,429,16,23,23,0,
1900,1900,0,308,407,406,17,23,23,0,
1900,1900,0,308,407,406,17,23,23,0,
1900,1900,0,294,383,379,18,23,23,0,
1900,1900,0,277,358,357,19,23,23,0,
1900,1900,0,221,290,290,20,23,23,0,
1900,1900,0,151,178,177,21,23,23,0,
1900,1900,0,121,42,41,22,23,23,0,
1900,1900,0,127,-23,-23,0,23,23,0,
1900,1900,0,155,-75,-75,1,23,23,0,
1900,1900,0,171,-113,-113,2,23,23,0,
1900,1900,0,158,-107,-113,3,23,23,0,
1900,1900,0,118,-44,-62,4,23,23,0,
1900,1900,0,266,199,124,5,23,23,0,
1900,1900,0,322,396,385,6,23,23,0,
1900,1900,0,303,396,375,7,23,23,0,
1900,1900,0,206,287,297,8,23,23,0,
1900,1900,0,160,185,179,9,23,23,0,
1900,1900,0,120,64,62,10,23,23,0,
1900,1900,0,124,-10,-9,11,23,23,0,
1900,1900,0,121,19,23,12,23,23,0,
